index,host,source,sourcetype,"_raw","_time"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:29 31.126.2.43 %FWSM-6-302016: Teardown UDP connection 261929629 for acme_Application:31.126.2.43/47417 to acme_Corp:31.126.2.43/53 duration 0:00:00 bytes 208
","2016-12-06T18:01:29.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:29 86.56.84.1 %FWSM-6-302013: Built inbound TCP connection 237488555 for acme_Outside:159.149.63.187/52928 (86.56.84.1/52928) to acme_Web:86.56.84.1/80 (86.56.84.1/80)
","2016-12-06T18:01:29.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:29 165.218.90.221 %FWSM-3-710003: tcp access denied by ACL from 165.218.90.221/34506 to acme_Corp:165.218.90.221/1083
","2016-12-06T18:01:29.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 2016 18:01:29 10.2.5.1,network_span-01 : %FWSM-6-302013: Built outbound TCP connection 0 for retailnet:209.34.229.165/1073 (209.34.229.165/1073) to retailnet:209.34.229.165/49 (209.34.229.165/49)
","2016-12-06T18:01:29.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:29 45.193.245.112 %FWSM-6-302014: Teardown TCP connection 243691418 for acme_Web:45.193.245.112/52164 to acme_Corp:45.193.245.112/445 duration 0:00:00 bytes 965 TCP FINs
","2016-12-06T18:01:29.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:29 39.180.206.117 %FWSM-6-302013: Built inbound TCP connection 261929687 for acme_Corp:39.180.206.117/4556 (39.180.206.117/4556) to acme_Application:39.180.206.117/80 (39.180.206.117/80)
","2016-12-06T18:01:29.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 2016 18:01:29 10.2.3.65,websphere-03 : %FWSM-6-302016: Teardown UDP connection 144547828940551047 for retailnet:109.135.107.233/64133 to dmz:109.135.107.233/53 duration 0:00:00 bytes 308
","2016-12-06T18:01:29.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:29 18.210.80.159 %FWSM-6-302014: Teardown TCP connection 237918699 for acme_Outside:57.171.160.159/4026 to acme_Web:18.210.80.159/443 duration 0:00:00 bytes 2782 TCP FINs
","2016-12-06T18:01:29.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 2016 18:01:29 10.2.2.2,mysql-02 : %FWSM-6-302016: Teardown UDP connection 144547837530717761 for dmz:123.252.117.159/60325 to internet:123.252.117.159/53 duration 0:00:00 bytes 162
","2016-12-06T18:01:29.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:29 251.236.216.168 %FWSM-3-710003: tcp access denied by ACL from 251.236.216.168/34506 to acme_Corp:251.236.216.168/4004
","2016-12-06T18:01:29.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 2016 18:01:29 10.2.3.35,netapp_exchange-03 : %FWSM-6-302015: Built inbound UDP connection 144547425213639855 for pos:243.23.225.103/53473 (243.23.225.103/53473) to retailnet:243.23.225.103/389 (243.23.225.103/389)
","2016-12-06T18:01:29.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:29 249.134.75.51 %FWSM-6-302015: Built outbound UDP connection 261929481 for acme_Application:249.134.75.51/47416 (249.134.75.51/47416) to acme_Corp:249.134.75.51/53 (249.134.75.51/53)
","2016-12-06T18:01:29.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:29 13.172.17.188 %FWSM-6-302014: Teardown TCP connection 237488537 for acme_Outside:10.75.227.92/34559 to acme_Web:13.172.17.188/443 duration 0:00:00 bytes 376 TCP FINs
","2016-12-06T18:01:29.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:29 158.6.19.94 %FWSM-6-302013: Built inbound TCP connection 237436815 for acme_Outside:108.153.217.76/51730 (158.6.19.94/51730) to acme_Web:158.6.19.94/80 (158.6.19.94/80)
","2016-12-06T18:01:29.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:29 181.10.113.44 %FWSM-6-302014: Teardown TCP connection 237430866 for acme_Outside:142.210.5.48/41095 to acme_Web:181.10.113.44/80 duration 0:00:00 bytes 877 TCP FINs
","2016-12-06T18:01:29.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:29 45.159.158.18 %FWSM-3-710003: tcp access denied by ACL from 45.159.158.18/34505 to acme_Corp:45.159.158.18/1185
","2016-12-06T18:01:29.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:29 199.220.88.107 %FWSM-3-710003: tcp access denied by ACL from 199.220.88.107/34505 to acme_Corp:199.220.88.107/16080
","2016-12-06T18:01:29.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:29 17.190.238.196 %FWSM-6-302013: Built inbound TCP connection 237918711 for acme_Outside:117.232.233.161/33122 (17.190.238.196/33122) to acme_Web:17.190.238.196/443 (17.190.238.196/443)
","2016-12-06T18:01:29.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:29 91.222.239.37 %FWSM-3-710003: tcp access denied by ACL from 91.222.239.37/34506 to acme_Corp:91.222.239.37/5226
","2016-12-06T18:01:29.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:29 29.100.183.116 %FWSM-4-313004: Denied ICMP type=11, from laddr 50.128.99.147 on interface acme_Corp to 29.100.183.116: no matching session
","2016-12-06T18:01:29.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:29 93.106.78.190 %FWSM-6-302013: Built inbound TCP connection 237482546 for acme_Outside:115.182.218.223/50429 (93.106.78.190/50429) to acme_Web:93.106.78.190/80 (93.106.78.190/80)
","2016-12-06T18:01:29.000+0000"
it,"webserver-01","/opt/apache/log/access_combined.log","access_combined","159.70.205.197 - - [06/Dec/2016 18:01:29:025571] ""GET /cart.do?action=view&item_id=BS-2&product_id=BS-2&JSESSIONID=SD5SBL9FF3ADFF9 HTTP 1.1"" 200 2567 ""http://shop.acme.com/cart.do?action=view&item_id=BS-2&product_id=BS-2"" ""mozilla/5.0 (Linux; U; Android 2.3.4; en-us; SPH-M930BST Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"" 368
","2016-12-06T18:01:29.025+0000"
it,"webserver-03","/opt/apache/log/access_combined.log","access_combined","109.41.148.5 - - [06/Dec/2016 18:01:29:276190] ""GET /category.screen&uid=0a64b4b8-c4d8-43a9-8780-069e6263f7cd&category=Misc&JSESSIONID=SD2SBL8FF7ADFF6 HTTP 1.1"" 401 1966 ""http://shop.acme.com/category.screen&uid=0a64b4b8-c4d8-43a9-8780-069e6263f7cd&category=Misc"" ""mozilla/5.0 (iPhone; U; CPU iPhone OS 3_0 like Mac OS X; en-us) AppleWebKit/528.18 (KHTML, like Gecko) Version/4.0 Mobile/7A341 Safari/528.16"" 466
","2016-12-06T18:01:29.276+0000"
it,"websphere-01","/opt/websphere/appserver/log/SystemOut.log","websphere_trlog","[12/06/16 18:01:29:507] 000000be Query         E com.ibm.icm.da.portable.query.Query openQueryCursor() Param Marker 2: Type = Long
","2016-12-06T18:01:29.507+0000"
it,"websphere-03","/opt/websphere/appserver/log/SystemOut.log","websphere_trlog","[12/06/16 18:01:29:611] 000000b0 ServletWrappe I   SRVE0242I: [PA_Eecontentandlayout] [/wps/PA_Eecontentandlayout] [/WEB-INF/composer/html/endSolo.jsp]: Initialization successful.
","2016-12-06T18:01:29.611+0000"
it,"network_span-01","stream:mysql","stream:mysql","{""timestamp"":""2016-12-06T18:01:29.746115"",""user"":""wperkinskt"",""bytes"":""1193"",""src_ip"":""95.42.22.114"",""src_port"":""56817"",""dest_ip"":""10.2.2.4"",""dest_port"":""3306"",""time_taken"":""297"",""transport"":""tcp"",""query"":""SELECT * FROM customers WHERE customer_uid=031c0ac7-bdf4-4dbc-978d-3a5351018a2f""}
","2016-12-06T18:01:29.746+0000"
it,"network_span-01","stream:mysql","stream:mysql","{""timestamp"":""2016-12-06T18:01:29.793242"",""user"":""username"",""bytes"":""3946"",""src_ip"":""src_ip"",""src_port"":""56492"",""dest_ip"":""10.2.2.3"",""dest_port"":""3306"",""time_taken"":""322"",""transport"":""tcp"",""query"":""SELECT * FROM customers WHERE customer_uid=uid""}
","2016-12-06T18:01:29.793+0000"
it,localhost,mint,"mint:network","{""timestamp"": ""1481047290"",""connection"": ""LTE"", ""transactions"": [], ""statusCode"": 500, ""platform"": ""android"", ""extraData"": {""jsessionid"": 5664560, ""member"": ""regular"", ""sex"": ""male"", ""color"": ""Blue""}, ""packageName"": ""com.acme.app"", ""apiKey"": ""ef1f7539"", ""requestLength"": 232, ""url"": ""/api/rest"", ""screenOrientation"": ""landscape"", ""remoteIP"": ""32.205.183.98"", ""session_id"": 35576211, ""protocol"": ""HTTP"", ""responseLength"": 4532, ""sdkVersion"": ""4.0.8"", ""uuid"": ""5014e36cad204744aae4df682636a747"", ""locale"": ""IN"", ""userIdentifier"": ""kricedu"", ""failed"": ""False"", ""exception"": null, ""appVersionName"": ""4.4"", ""osVersion"": 3.7, ""appVersionCode"": 3, ""device"": ""HTC Desire"", ""latency"": 2266, ""carrier"": ""T-Mobile"", ""state"": ""connected""}
","2016-12-06T18:01:30.000+0000"
it,localhost,mint,"mint:network","{""timestamp"": ""1481047290"",""connection"": ""3G"", ""transactions"": [], ""statusCode"": 500, ""platform"": ""android"", ""extraData"": {""jsessionid"": 2358621, ""member"": ""regular"", ""sex"": ""male"", ""color"": ""Blue""}, ""packageName"": ""com.acme.app"", ""apiKey"": ""ef1f7539"", ""requestLength"": 278, ""url"": ""/api/login"", ""screenOrientation"": ""landscape"", ""remoteIP"": ""66.146.130.232"", ""session_id"": 18817036, ""protocol"": ""HTTP"", ""responseLength"": 1881, ""sdkVersion"": ""4.0.8"", ""uuid"": ""5014e36cad204744aae4df682636a612"", ""locale"": ""UK"", ""userIdentifier"": ""wandersonmt"", ""failed"": ""False"", ""exception"": null, ""appVersionName"": ""4.2"", ""osVersion"": 4.9, ""appVersionCode"": 5, ""device"": ""Motorola X"", ""latency"": 2030, ""carrier"": ""AT&T"", ""state"": ""connecting""}
","2016-12-06T18:01:30.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:30 15.243.86.146 %FWSM-6-302013: Built inbound TCP connection 237488503 for acme_Outside:216.226.112.233/50615 (15.243.86.146/50615) to acme_Web:15.243.86.146/80 (15.243.86.146/80)
","2016-12-06T18:01:30.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:30 76.63.59.87 %FWSM-6-302015: Built outbound UDP connection 261929530 for acme_Application:76.63.59.87/47416 (76.63.59.87/47416) to acme_Corp:76.63.59.87/53 (76.63.59.87/53)
","2016-12-06T18:01:30.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:30 29.247.35.40 %FWSM-6-302016: Teardown UDP connection 219038959 for acme_Web:29.247.35.40/33255 to acme_Corp:29.247.35.40/53 duration 0:00:00 bytes 206
","2016-12-06T18:01:30.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:30 238.221.4.110 %FWSM-6-302015: Built outbound UDP connection 261929591 for acme_Application:238.221.4.110/47417 (238.221.4.110/47417) to acme_Corp:238.221.4.110/53 (238.221.4.110/53)
","2016-12-06T18:01:30.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 2016 18:01:30 10.2.3.65,websphere-03 : %FWSM-6-302013: Built outbound TCP connection 144547923429824699 for retailnet:103.216.175.228/55435 (103.216.175.228/55435) to dmz:103.216.175.228/53 (103.216.175.228/53)
","2016-12-06T18:01:30.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:30 73.160.138.114 %FWSM-6-302013: Built inbound TCP connection 261929519 for acme_Corp:73.160.138.114/1059 (73.160.138.114/1059) to acme_Application:73.160.138.114/80 (73.160.138.114/80)
","2016-12-06T18:01:30.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:30 93.118.65.32 %FWSM-6-302015: Built outbound UDP connection 261929480 for acme_Application:93.118.65.32/47416 (93.118.65.32/47416) to acme_Corp:93.118.65.32/53 (93.118.65.32/53)
","2016-12-06T18:01:30.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:30 145.126.249.14 %FWSM-6-302016: Teardown UDP connection 261929585 for acme_Application:145.126.249.14/47416 to acme_Corp:145.126.249.14/53 duration 0:00:00 bytes 208
","2016-12-06T18:01:30.000+0000"
it,"127.0.0.1","UDP:514","cisco:pix","Dec 06 18:01:30 pix-inside %PIX-3-106010: Deny inbound tcp src outside:116.32.208.199/2620 dst dmz:103.20.40.39/135
","2016-12-06T18:01:30.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:30 86.159.122.219 %FWSM-6-302014: Teardown TCP connection 230908440 for acme_WinDB:86.159.122.219/3798 to acme_Corp:86.159.122.219/445 duration 0:00:11 bytes 5973 TCP FINs
","2016-12-06T18:01:30.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:30 120.5.16.8 %FWSM-6-302016: Teardown UDP connection 243691457 for acme_Web:120.5.16.8/45764 to acme_Corp:120.5.16.8/53 duration 0:00:00 bytes 187
","2016-12-06T18:01:30.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 2016 18:01:30 10.2.3.63,websphere-01 : %FWSM-6-302015: Built outbound UDP connection 144547566947549379 for retailnet:115.230.89.15/63788 (115.230.89.15/63788) to dmz:115.230.89.15/53 (115.230.89.15/53)
","2016-12-06T18:01:30.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:30 46.4.118.27 %FWSM-3-710003: tcp access denied by ACL from 46.4.118.27/34505 to acme_Corp:46.4.118.27/5961
","2016-12-06T18:01:30.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:30 209.16.211.113 %FWSM-6-302013: Built outbound TCP connection 243691506 for acme_Web:209.16.211.113/58953 (209.16.211.113/58953) to acme_Corp:209.16.211.113/139 (209.16.211.113/139)
","2016-12-06T18:01:30.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 2016 18:01:30 10.2.5.2,edge_router-01 : %FWSM-6-106100: access-list pos denied udp pos/55.215.77.52(500) -> retailnet/55.215.77.52(500) hit-cnt 10 (300-second interval) [0xb29ab486, 0x0]
","2016-12-06T18:01:30.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:30 242.162.121.44 %FWSM-6-302016: Teardown UDP connection 261929483 for acme_Application:242.162.121.44/47416 to acme_Corp:242.162.121.44/53 duration 0:00:00 bytes 132
","2016-12-06T18:01:30.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:30 140.122.61.124 %FWSM-6-302016: Teardown UDP connection 243691435 for acme_Web:140.122.61.124/45764 to acme_Corp:140.122.61.124/53 duration 0:00:00 bytes 182
","2016-12-06T18:01:30.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:30 143.99.8.194 %FWSM-6-302013: Built inbound TCP connection 237918761 for acme_Outside:69.18.249.144/52823 (143.99.8.194/52823) to acme_Web:143.99.8.194/80 (143.99.8.194/80)
","2016-12-06T18:01:30.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:30 5.177.165.167 %FWSM-6-302016: Teardown UDP connection 219038965 for acme_Web:5.177.165.167/33255 to acme_Corp:5.177.165.167/53 duration 0:00:00 bytes 206
","2016-12-06T18:01:30.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:30 242.49.128.16 %FWSM-6-302014: Teardown TCP connection 230908318 for acme_WinDB:242.49.128.16/3780 to acme_Corp:242.49.128.16/1026 duration 0:06:27 bytes 39972 TCP FINs
","2016-12-06T18:01:30.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:31 52.76.174.19 %FWSM-6-302013: Built outbound TCP connection 219038298 for acme_Application:52.76.174.19/1299 (52.76.174.19/1299) to acme_Corp:52.76.174.19/25 (52.76.174.19/25)
","2016-12-06T18:01:31.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:31 45.120.4.150 %FWSM-6-302013: Built inbound TCP connection 243691508 for acme_Corp:45.120.4.150/2196 (45.120.4.150/2196) to acme_Web:45.120.4.150/80 (45.120.4.150/80)
","2016-12-06T18:01:31.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:31 209.102.227.235 %FWSM-6-302014: Teardown TCP connection 237488557 for acme_Outside:96.146.94.239/35453 to acme_Web:209.102.227.235/443 duration 0:00:00 bytes 376 TCP FINs
","2016-12-06T18:01:31.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:31 174.236.237.23 %FWSM-6-302016: Teardown UDP connection 261929607 for acme_Application:174.236.237.23/47417 to acme_Corp:174.236.237.23/53 duration 0:00:00 bytes 114
","2016-12-06T18:01:31.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 2016 18:01:31 10.2.5.1,network_span-01 : %FWSM-6-302014: Teardown TCP connection 144579757727422666 for demonet:231.192.159.10/49247 to internet:231.192.159.10/80 duration 0:15:15 bytes 2740 FIN Timeout
","2016-12-06T18:01:31.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:31 200.255.253.119 %FWSM-6-302014: Teardown TCP connection 237918717 for acme_Outside:160.189.219.59/4190 to acme_Web:200.255.253.119/443 duration 0:00:00 bytes 1904 TCP FINs
","2016-12-06T18:01:31.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:31 10.60.228.30 %FWSM-6-302016: Teardown UDP connection 261929572 for acme_Application:10.60.228.30/47416 to acme_Corp:10.60.228.30/53 duration 0:00:00 bytes 208
","2016-12-06T18:01:31.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 2016 18:01:31 10.2.3.34,netapp_appserver-01 : %FWSM-6-302015: Built inbound UDP connection 144547390853901384 for pos:164.107.14.39/53450 (164.107.14.39/53450) to retailnet:164.107.14.39/389 (164.107.14.39/389)
","2016-12-06T18:01:31.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:31 243.230.51.28 %FWSM-6-302015: Built outbound UDP connection 261929601 for acme_Application:243.230.51.28/47417 (243.230.51.28/47417) to acme_Corp:243.230.51.28/53 (243.230.51.28/53)
","2016-12-06T18:01:31.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:31 85.131.74.102 %FWSM-6-302014: Teardown TCP connection 243691504 for acme_Web:85.131.74.102/58951 to acme_Corp:85.131.74.102/139 duration 0:00:00 bytes 380 TCP FINs
","2016-12-06T18:01:31.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 2016 18:01:31 10.2.5.1,network_span-01 : %FWSM-6-302015: Built outbound UDP connection 144547828940551045 for retailnet:209.73.13.45/64027 (209.73.13.45/64027) to dmz:209.73.13.45/53 (209.73.13.45/53)
","2016-12-06T18:01:31.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 2016 18:01:31 10.2.1.34,webserver-02 : %FWSM-6-302015: Built inbound UDP connection 144547403738803159 for pos:75.214.26.33/53458 (75.214.26.33/53458) to retailnet:75.214.26.33/389 (75.214.26.33/389)
","2016-12-06T18:01:31.000+0000"
it,"127.0.0.1","UDP:514","cisco:pix","Dec 06 18:01:31 pix-inside %PIX-7-710005: UDP request discarded from 139.61.82.73/137 to outside:204.210.78.228/137
","2016-12-06T18:01:31.000+0000"
it,"127.0.0.1","UDP:514","cisco:pix","Dec 06 18:01:31 pix-inside %PIX-6-604103: DHCP daemon interface inside : address granted 0100.0d9d.8283.ec(4.9.173.134)
","2016-12-06T18:01:31.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:31 10.2.3.35,netapp_exchange-03 Dec 06 2016 18:01:31 10.2.3.35,netapp_exchange-03 : %FWSM-6-302015: Built outbound UDP connection 145189943740650138 for inside-infoblox1:217.212.29.205/41670 (145.20.170.67/41670) to outside:185.165.183.41/53 (145.20.170.67/53) 
","2016-12-06T18:01:31.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:31 158.66.155.121 %FWSM-6-302016: Teardown UDP connection 261929317 for acme_Corp:158.66.155.121/4151 to acme_Application:158.66.155.121/161 duration 0:02:02 bytes 112
","2016-12-06T18:01:31.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:31 228.119.11.166 %FWSM-6-302016: Teardown UDP connection 243691468 for acme_Web:228.119.11.166/45764 to acme_Corp:228.119.11.166/53 duration 0:00:00 bytes 182
","2016-12-06T18:01:31.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:31 116.61.10.2 %FWSM-6-302013: Built outbound TCP connection 243691424 for acme_Web:116.61.10.2/58939 (116.61.10.2/58939) to acme_Corp:116.61.10.2/139 (116.61.10.2/139)
","2016-12-06T18:01:31.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:31 180.91.44.61 %FWSM-6-302013: Built inbound TCP connection 261910109 for acme_Corp:180.91.44.61/39198 (180.91.44.61/39198) to acme_Application:180.91.44.61/80 (180.91.44.61/80)
","2016-12-06T18:01:31.000+0000"
it,"127.0.0.1","UDP:514","cisco:pix","Dec 06 18:01:31 pix-inside %PIX-3-106010: Deny inbound icmp src outside:186.148.92.160 dst inside :42.38.96.67 (type 8, code 0)
","2016-12-06T18:01:31.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:31 64.189.147.23 %FWSM-6-302013: Built inbound TCP connection 237488499 for acme_Outside:107.226.119.140/50439 (64.189.147.23/50439) to acme_Web:64.189.147.23/80 (64.189.147.23/80)
","2016-12-06T18:01:31.000+0000"
it,"network_span-01","stream:mysql","stream:mysql","{""timestamp"":""2016-12-06T18:01:31.221513"",""user"":""pmorrisonr2"",""bytes"":""285"",""src_ip"":""59.78.68.255"",""src_port"":""56015"",""dest_ip"":""10.2.2.2"",""dest_port"":""3306"",""time_taken"":""762"",""transport"":""tcp"",""query"":""SELECT * FROM customers WHERE customer_uid=482c06d7-f081-484f-bed6-9ef1b557acfe""}
","2016-12-06T18:01:31.221+0000"
it,"webserver-03","/opt/apache/log/access_combined.log","access_combined","192.61.149.92 - - [06/Dec/2016 18:01:31:461647] ""GET /oldlink?item_id=CM-1&JSESSIONID=SD3SAL5FF4ADFF4 HTTP 1.1"" 200 2137 ""http://shop.acme.com/oldlink?item_id=CM-1"" ""mozilla/5.0 (iPad; CPU OS 5_0_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A405 Safari/7534.48.3"" 350
","2016-12-06T18:01:31.461+0000"
it,"network_span-01","stream:mysql","stream:mysql","{""timestamp"":""2016-12-06T18:01:31.505914"",""user"":""aburnsbl"",""bytes"":""3139"",""src_ip"":""221.55.45.90"",""src_port"":""56661"",""dest_ip"":""10.2.2.4"",""dest_port"":""3306"",""time_taken"":""104"",""transport"":""tcp"",""query"":""SELECT * FROM customers WHERE customer_uid=bed6b918-934a-4cf0-b67b-0e1cb84daa41""}
","2016-12-06T18:01:31.505+0000"
it,"webserver-03","/var/log/custom.log",customlog,"2016-12-06 18:01:32|1|628|240|rmurrayed@opensource.org|370311964509254|78112|A|OK
","2016-12-06T18:01:32.000+0000"
it,localhost,mint,"mint:network","{""timestamp"": ""1481047292"",""connection"": ""LTE"", ""transactions"": [], ""statusCode"": 500, ""platform"": ""iOS"", ""extraData"": {""jsessionid"": 4876902, ""member"": ""regular"", ""sex"": ""male"", ""color"": ""Blue""}, ""packageName"": ""com.acme.app"", ""apiKey"": ""ef1f7539"", ""requestLength"": 322, ""url"": ""/api/login"", ""screenOrientation"": ""portrait"", ""remoteIP"": ""137.23.174.224"", ""session_id"": 71545897, ""protocol"": ""HTTPS"", ""responseLength"": 1987, ""sdkVersion"": ""4.0.24"", ""uuid"": ""5014e36cad204744aae4df682636a692"", ""locale"": ""UK"", ""userIdentifier"": ""tmasonji"", ""failed"": ""True"", ""exception"": null, ""appVersionName"": ""4.1"", ""osVersion"": 8.0, ""appVersionCode"": 5, ""device"": ""iPhone 5"", ""latency"": 2725, ""carrier"": ""T-Mobile"", ""state"": ""connected""}
","2016-12-06T18:01:32.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:32 4.78.248.66 %FWSM-6-302014: Teardown TCP connection 237482547 for acme_Outside:26.64.67.154/50437 to acme_Web:4.78.248.66/443 duration 0:00:00 bytes 376 TCP FINs
","2016-12-06T18:01:32.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:32 182.170.180.71 %FWSM-6-302013: Built outbound TCP connection 230908440 for acme_WinDB:182.170.180.71/3798 (182.170.180.71/3798) to acme_Corp:182.170.180.71/445 (182.170.180.71/445)
","2016-12-06T18:01:32.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:32 15.88.91.191 %FWSM-3-710003: tcp access denied by ACL from 15.88.91.191/34505 to acme_Corp:15.88.91.191/32
","2016-12-06T18:01:32.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 2016 18:01:32 10.2.2.4,mysql-04 : %FWSM-6-302015: Built inbound UDP connection 144547150336003552 for dmz:192.213.209.191/56936 (192.213.209.191/56936) to retailnet:192.213.209.191/53 (192.213.209.191/53)
","2016-12-06T18:01:32.000+0000"
it,"127.0.0.1","UDP:514","cisco:pix","Dec 06 18:01:32 pix-inside %PIX-7-710001: TCP access requested from 49.49.232.7/13269 to outside:73.246.20.104/ssh
","2016-12-06T18:01:32.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:32 53.181.132.98 %FWSM-6-302016: Teardown UDP connection 261929657 for acme_Application:53.181.132.98/47417 to acme_Corp:53.181.132.98/53 duration 0:00:00 bytes 208
","2016-12-06T18:01:32.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:32 46.24.181.208 %FWSM-3-710003: tcp access denied by ACL from 46.24.181.208/34506 to acme_Corp:46.24.181.208/880
","2016-12-06T18:01:32.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:32 228.222.182.73 %FWSM-6-302015: Built outbound UDP connection 243691512 for acme_Web:228.222.182.73/45764 (228.222.182.73/45764) to acme_Corp:228.222.182.73/53 (228.222.182.73/53)
","2016-12-06T18:01:32.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:32 162.77.190.181 %FWSM-6-302014: Teardown TCP connection 237488532 for acme_Outside:248.199.176.202/34368 to acme_Web:162.77.190.181/80 duration 0:00:00 bytes 877 TCP FINs
","2016-12-06T18:01:32.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:01:32 37.102.251.102 %FWSM-6-302014: Teardown TCP connection 230908396 for acme_Corp:37.102.251.102/4115 to acme_WinDB:37.102.251.102/1112 duration 0:02:42 bytes 54412 TCP FINs
","2016-12-06T18:01:32.000+0000"
